1,【富國島夢幻三島巡航】跳島浮潛一日遊：Mong Tay、Gam Ghi、May Rut,1,1,4,14,跳上船一起探索富國島附近的三個美妙島嶼吧！在 Gam Ghi 和 Mong Tay 群島浮潛時，可以看到各種各樣的珊瑚礁。在 May Rut 島的原始海灘上放鬆身心，結束您的一天。,"📝 行程介紹
11,【首都精選】河內城市文化探索全日遊｜含地道午餐,1,1,1,1,河內城市一日遊讓遊客可以參觀保存完好的殖民時期建築、古塔、寺廟和獨特的博物館等。,"深入探索越南的首都——河內，一座融合歷史與現代的迷人城市。您將漫步於殖民時期的街道之中，造訪經典古蹟、佛寺與重要地標，還能品嚐地道河內美食，是認識越南文化的絕佳一日行程！

📅 第1天（河內市區探索）
🕘 08:00｜飯店接送，開始文化探索
從河內飯店出發，專車接送與導遊會合，展開一天的首都文化之旅。

🏯 08:30｜文廟：越南最古老的大學
參觀始建於公元1070年的文廟，這裡是紀念孔子與教育的聖地，園內滿布古樹與傳統建築，是了解越南儒學文化的最佳場所。

📜 10:00｜胡志明陵寢與主席府區域
參觀越南國父胡志明的陵寢外觀（視開放時間），接著步行前往胡志明故居、主席府、獨柱寺，認識這位備受愛戴的領袖生平與歷史。

🏙️ 11:30｜36古街：舊城區漫步
漫步於熱鬧的 36 古街，欣賞融合法式與越式風情的建築群。這裡商店林立、街邊攤販熱鬧，是感受老河內活力與市井文化的地方。

🍜 12:30｜享用地道越式午餐
在當地特色餐館享用正宗越南料理，如河內牛肉河粉、越式春捲，搭配新鮮熱湯與甜點，體驗地道飲食文化。

🕌 14:00｜鎮國寺：河畔的千年古剎
造訪座落於西湖之上的鎮國寺，這座歷史超過1400年的佛寺是河內最古老的佛教聖地，環境清幽，是冥想與攝影的好去處。

🖼️ 15:00｜越南民族學博物館（或軍事歷史博物館）
視當天安排參觀其中一間博物館，深入了解越南54個民族的文化多樣性，或是探索越戰歷史與相關展品。

🎭 16:30｜還劍湖自由漫步＋可選水上木偶戲（自費）
最後來到市中心的還劍湖，可選擇觀賞傳統的越南水上木偶戲（如開演時間允許），或在湖畔咖啡館享受午後時光。

🚐 17:30｜返回飯店，行程結束
專車接送返回原住宿地點，結束充實的一天。",950,26,1,2025/3/21 00:00,2025/7/19 00:00,154,2025/3/20 00:00,NULL,2025/3/16 00:00,2025/3/18 00:00,1
12,【靈山之旅】香水寶塔遊船一日遊｜河內出發｜心靈洗滌之旅,1,1,1,1,從您在河內的住宿出發，在一日遊中探索香水塔建築群。搭乘竹船順顏溪而下到達寶塔山腳下，參觀香地洞。,"沉浸於寧靜山水與宗教信仰交織的香水寶塔之旅。這條從河內出發的一日路線，結合划船、健行與參拜，是一趟身心靈的洗滌之旅，也是深入了解越南佛教文化的機會。🌿⛩️

📅 第1天（香水寶塔一日探索）
🕘 07:30｜飯店接送，前往香山地區
從河內市區搭乘巴士出發，約兩小時車程前往位於河內西南方約60公里的「香山風景區」。

🚣 09:30｜搭乘竹製小舟，順顏溪前行
在當地碼頭換乘傳統竹船，順著顏溪靜靜滑行。兩岸風景如畫，翠綠群山倒映水中，是攝影與沉靜欣賞自然的好時機。

⛩️ 10:30｜參觀天廟（Den Trinh）
靠岸後首先參觀「天廟」，是香山景區的第一座建築，也是進入寶塔群的起點，象徵著旅程的開端與心靈的淨化。

🥾 11:00｜健行前往香地洞寶塔（Huong Tich Cave Pagoda）
沿著山道健行約1小時，可選擇步行或付費搭乘纜車上山。沿途山林環繞，空氣清新，是與大自然親密接觸的體驗。

🕍 12:00｜香地洞寶塔參拜
抵達香水寶塔最核心的香地洞，這座坐落在天然鐘乳石洞內的佛塔，被譽為「北越第一洞」，洞內供奉觀音佛像、香火鼎盛。洞中涼爽寧靜，佛音繚繞，是洗滌內心雜念的聖地。

🍴 13:00｜享用當地特色午餐
返回山下餐廳享用越南家常午餐，包含炒河粉、蔬菜、滷肉及水果甜點，簡單但美味。

📸 14:30｜自由活動與拍照時光
餐後可於溪邊或天廟周邊自由活動，拍攝風景、採買紀念品，或靜靜感受佛教聖地的祥和氛圍。

🚐 15:30｜返回河內市區
集合上車，沿原路返回河內，途中小歇。

🏠 17:30｜抵達飯店，結束靈山之旅
回到河內住宿，為這趟心靈洗滌的香山寶塔之旅劃下完美句點。",1000,27,1,2025/3/21 00:00,2025/7/13 00:00,109,2025/3/14 00:00,NULL,2025/3/11 00:00,NULL,1
13,【吉普車深度體驗】會安當地生活文化＋在地美食探索之旅,1,1,2,7,會安吉普車之旅:鄉村生活、稻田、工藝品、當地美食。真實的越南探險。,"搭上復古軍用吉普車，展開一場穿越會安鄉村的深度之旅。從綠油油的稻田、傳統工藝村落，到品嚐地道小吃，這是一次結合自然、人文與美食的真實越南探索。🌾🍜

📅 第1天（會安文化＋美食探索一日遊）
🕘 08:00｜飯店接駁，出發探索
專車接送後，換乘經典敞篷吉普車，正式啟程！迎著微風穿越寧靜村落，享受慢活節奏的美好開場。

🌾 08:30｜漫遊稻田與鄉間小道
穿梭於綠意盎然的稻田間，導遊將介紹會安農村生活的演變與現況，途中可與當地農夫互動，體驗插秧或灌溉。

🎨 09:30｜造訪傳統工藝村：竹編＆陶藝示範
來到傳統工藝村，參觀竹編工坊與陶藝工作室，親手試作竹籃或小陶壺，感受代代相傳的職人精神。

🛶 10:30｜體驗圓籃船（Thung Chai）划行之樂
前往椰林小溪，搭乘越南特色圓籃船，在當地漁夫指導下學習划行技巧，並體驗「轉圈秀」的樂趣與驚呼。

🍴 12:00｜在地料理午餐體驗
來到鄉村家庭餐廳，享用會安特色料理，如高樓麵（Cao Lau）、白玫瑰水餃與新鮮草本飲品。每道菜皆採當地食材烹調，風味純樸卻讓人回味無窮。

📸 13:30｜鄉村景點自由拍照時光
飯後可漫步於村內，拍攝小橋流水、古厝與鄉民生活日常，也可向導遊請教在地故事，感受濃厚人情味。

🛻 14:30｜吉普車環繞返回市區
在午後陽光下，搭乘吉普車繞經不同鄉道與景觀路線，沿途享受會安鄉間風光與微風拂面。

🏠 15:30｜返回飯店，結束豐富旅程
抵達會安住宿地，結束精彩又溫馨的文化探索日。",1350,17,1,2025/7/18 00:00,2025/8/15 00:00,222,2025/7/11 00:00,NULL,2025/7/6 00:00,NULL,1
14,【浪漫海上日落】富國島夕陽巡航＋夜釣魷魚趣味體驗,1,1,4,14,沉浸在越南富國島令人讚嘆不已的日落中，在星空下體驗夜釣魷魚。通過 預訂，用自己的方式探索富國島！,"富國島不只白天美如畫，夜晚同樣精彩！這趟行程帶您乘船迎接絢爛日落，品嚐海上晚餐，並體驗趣味滿點的夜釣魷魚。浪漫與冒險兼具，是情侶、朋友、家庭都適合的海上活動！🎣✨

📅 第1天（富國島海上夕陽＋夜釣體驗）
🕓 15:00｜飯店接駁，前往碼頭集合
專車至您下榻的飯店接送，前往富國島南部指定碼頭，開始今日的海上之旅。

🛥️ 15:30｜啟航，展開巡航旅程
搭上舒適的觀光船，航向富國島外圍海域。隨著海風輕拂，導遊將為您介紹本地的自然與人文風貌。

📸 16:30｜拍攝夕陽絕景，享受船上點心
太陽逐漸西下，海面染上金橙色。船上將供應簡單的點心與飲品，讓您在夕陽下盡情放鬆、拍照打卡。

🍽️ 17:30｜享用船上海鮮風味晚餐
品嚐當地現撈的海鮮料理，餐點包含炸魷魚、燒烤蝦、越南炒飯與當季水果，搭配飲品一同享用，海上晚餐氣氛滿分！

🎣 18:30｜夜釣魷魚體驗開場
在漁夫與導遊協助下，開始夜釣魷魚體驗。您將學習使用燈光吸引魷魚的方法，並可實際操作釣具，是趣味與挑戰並存的體驗。

🦑 19:30｜收穫時光＆互動交流
若幸運釣到魷魚，將可立即體驗簡單料理方式（視當天狀況而定）。可與其他旅客交流分享，氣氛熱絡。

🛳️ 20:00｜返回碼頭，送返飯店
結束愉快的一日海上體驗，專車將您送回飯店，夜色中回味這段浪漫又難忘的富國島之夜。",1600,14,1,2025/4/25 00:00,2025/7/18 00:00,718,2025/4/16 00:00,NULL,2025/4/11 00:00,NULL,1
15,【打卡熱點全收錄】巴拿山金橋天空步道全日遊｜景觀纜車含餐,1,1,2,6,全天探索巴拿山之旅 － 峴港獨特的旅遊目的地。有纜車、豐富多彩的文化節、美食節目和許多其他有趣的事情。,"一日暢遊越南峴港最受歡迎的景點之一 —— 巴拿山！搭乘世界知名纜車登頂，走訪夢幻金橋、法式村莊與靈應寺，還可品嚐當地豐富自助餐🍴。適合家庭、朋友與情侶的經典旅程，打卡熱點一次收錄📸！

📅 第1天（峴港出發｜巴拿山全日遊）
🕗 08:00｜飯店接駁集合
於峴港市中心指定飯店等候接駁，專車將帶您前往巴拿山山腳，開啟今日的山上探險之旅。

🚡 09:00｜搭乘世界紀錄纜車登山
乘坐世界最長單線纜車之一，沿途欣賞群山與森林交織的壯麗景色⛰️，一路通往雲霧繚繞的巴拿山頂。

🌉 09:30｜參觀金橋（Golden Bridge）
來到必拍地標「金橋」，由兩隻巨大石手托起的金色步道，猶如凌空漂浮，讓人彷彿走入童話世界✨。

🏞️ 10:30｜探索 Le Jardin D’Amour 愛之花園與靈應寺
參觀由九個不同主題花園組成的愛之花園，漫步花海間感受浪漫氛圍。接著造訪靈應寺，體驗寧靜與莊嚴🙏。

🏰 11:30｜漫遊法國村（French Village）
踏入重現中世紀歐洲風情的法國村，欣賞石板街道、哥德式教堂與歐式建築，絕佳拍照場景不容錯過📷。

🍽️ 12:30｜享用自助午餐
於山頂指定餐廳享用豐盛自助午餐，菜色融合越南與國際風味，滿足各式口味需求（餐廳視實際安排為主）。

🎠 13:30｜Fantasy Park 樂園自由玩樂
進入亞洲最大室內遊樂場之一的 Fantasy Park，包含虛擬實境體驗、迷宮、射擊遊戲與遊戲機，適合親子同樂🎮。

⛲ 15:00｜探索月亮城堡與日蝕廣場（視當天開放情況）
前往最新開放的魔幻主題區域，欣賞融合科技與幻想的建築設計，如有時間可搭乘熔岩列車前往更多奇幻景點。

📷 16:00｜最後拍照、購買紀念品
在返回前把握最後自由時間，可在山上咖啡廳稍作休息，或購買特色紀念品帶回美好回憶。

🚡 16:30｜搭乘纜車下山
搭乘纜車緩緩下山，俯瞰峴港城市景觀與綠意盎然的山谷，結束夢幻的一日遊。

🚌 17:30｜送返飯店，結束行程
專車接送返回原飯店，帶著滿滿美照與回憶，結束這趟打卡景點全收錄的旅程！",1700,28,1,2025/3/22 00:00,2025/7/17 00:00,699,2025/3/18 00:00,NULL,2025/3/11 00:00,2025/3/15 00:00,1
16,【峴港尊爵專屬】太陽世界巴拿山私人行程｜金橋＋樂園輕鬆玩,1,1,2,6,搭乘專車前往巴拿山，有導遊陪同，可自由安排時間。探索金橋的引人注目的建築，並沉浸在法國村中。,"此趟行程為您安排專車接送與專業導遊全程陪同，輕鬆享受巴拿山的獨特魅力！不僅能悠閒漫步在世界知名的金橋上，更能探索法國村莊、Fantasy Park 樂園與靈應寺的寧靜氛圍⛰️。全日自由彈性安排，無需跟團催促，最適合想要慢活、深度體驗的旅客🌟。

📅 第1天（私人專屬・峴港出發）
🕗 08:30｜專車接送，出發前往巴拿山
專屬司機準時在飯店接送，舒適專車讓您一路輕鬆直達山腳纜車站。沿途導遊簡介今日行程亮點📍。

🚡 09:30｜搭乘世界知名纜車登山
乘坐擁有世界紀錄的單線纜車，感受穿越森林與雲海的夢幻旅程⛅，逐漸接近位於山巔的奇幻王國。

🌉 10:00｜漫步金橋（Golden Bridge）
到達山頂後，首站參觀知名地標「金橋」！由巨大石手撐起的金色長橋，遠眺山谷與雲海，拍照打卡美到不行📸。

🪷 10:45｜探索 Le Jardin D’Amour 愛之花園 & 靈應寺
走進九個主題花園，沉浸於繽紛花卉與歐式雕像中🌸。接著參拜靈應寺，參觀高達 27 公尺的白玉佛像，體驗身心寧靜。

🏰 11:30｜法國村自由時間 & 午餐
抵達仿中世紀的法國村，自由拍照、購物與享用午餐（可於指定餐廳享用自助餐，或與導遊討論在地特色料理選項）🍽️。

🎠 13:00｜Fantasy Park 樂園歡樂時光
在亞洲最大室內遊樂園之一盡情玩樂🎢，包含3D/VR 虛擬體驗、迷宮探險、碰碰車等設施，大人小孩都能找到樂趣！

🏯 14:30｜探索月亮城堡與日蝕廣場（可選）
若時間允許，可與導遊一同前往新開放區域「日蝕廣場」與「月亮城堡」，感受充滿魔幻與科技元素的設計🏰。

☕ 15:30｜山上咖啡廳放鬆片刻
找一處高地咖啡廳，點杯越式濾滴咖啡或果汁，俯瞰整個峴港灣與層疊山巒，享受片刻寧靜。

🚡 16:30｜下山 & 返回峴港飯店
乘坐纜車返回山腳，專車於出口等候接送您回飯店，結束一日尊爵私人旅程🚐。",1900,40,1,2025/4/25 00:00,2025/8/3 00:00,709,2025/4/4 00:00,NULL,2025/6/29 00:00,NULL,1
17,【雙地精華探險】古芝地道＋湄公河一日深度體驗｜胡志明出發,1,1,3,13,探索古芝地道與湄公河三角洲，深入了解越戰歷史與南越水鄉風情，適合歷史與文化探索者。,"這趟行程結合歷史與文化兩大主軸，一日內走訪越戰時期的重要遺跡「古芝地道」，並深入湄公河三角洲，感受南越熱帶水鄉的生活風情，是認識越南的絕佳起點📚🌴。

📅 第1天（胡志明市出發）
🕗 07:30｜飯店接送・前往古芝地道
專車接您從胡志明市出發，前往距市區約 60 公里的古芝地道。沿途導遊講解越戰歷史背景，為即將開始的旅程鋪陳氛圍🚐。

🕘 09:00｜探訪古芝地道遺跡
抵達後，進入這個長達 220 公里的地道網絡🏚️。觀賞地道入口、陷阱、彈藥儲藏室與模擬的地下廚房，還可親自嘗試鑽入窄小地道，體驗士兵生活的艱辛。

🕦 11:00｜返回胡志明市・午餐時間
返回市區，於在地餐廳享用越南風味午餐🍲，補充體力準備下半日行程。

🕐 13:00｜出發前往湄公河三角洲（美拖區）
搭車前往湄公河沿岸，踏上熱帶水鄉的探索之旅。景色宜人，處處可見水椰林與傳統木船⛵。

🕑 14:00｜搭船遊湄公河・造訪當地村落
乘坐手搖小舟穿梭水道，探訪蜂蜜園、椰糖工坊與傳統音樂表演🎶。品嚐熱帶水果、蜂蜜茶，體驗純樸生活。

🕓 16:00｜返回胡志明市
結束一整天的歷史與文化探索之旅，專車送您返回市區，留下豐富的回憶與故事🚌。",1400,17,1,2025/3/4 00:00,2025/3/25 00:00,825,2025/2/25 00:00,2025/3/25 00:00,2025/2/17 00:00,2025/2/18 00:00,1
18,【自然與野趣結合】芹苴紅樹林＋猴島一日遊｜胡志明市往返,1,1,3,12,一日走訪芹苴紅樹林與猴島，體驗自然生態與輕冒險路線，是胡志明市出發的熱門探索行程。,"這趟行程融合了自然觀察與輕探險體驗，帶您從胡志明市出發，一日遊覽芹苴紅樹林與猴島。途中將深入紅樹林濕地、與野生猴群互動，感受南越生態之美與原始森林的寧靜🌳🐒。

📅 第1天（胡志明市出發）
🕗 07:00｜專車接送出發・前往芹苴
從胡志明市搭乘舒適專車出發，約 2.5 小時抵達芹苴紅樹林保護區🚐。沿途導遊將介紹紅樹林生態與在地保育計畫。

🕘 09:30｜漫步紅樹林生態保護區
走進被濕地環繞的紅樹林步道，觀察獨特植物與水生動物🐾。在木棧道上靜靜聆聽鳥鳴與蟲鳴，享受與自然共處的時光。

🕚 11:00｜搭船前往猴島
乘船穿越濕地水道，前往著名的猴島（Dao Khi）。這裡棲息著數百隻野生猴子，是旅客拍照與互動的熱點📸🐵。

🕛 12:00｜在地午餐享用特色河鮮料理
於在地餐廳享用新鮮河魚、椰子飯與當地蔬菜，體驗地道風味美食🍽️。

🕐 13:30｜自由活動與探索
可選擇租借自行車於島上巡遊，或在涼亭下休憩，遠眺紅樹林與小河，悠閒度過午後時光🚲。

🕒 15:00｜返回胡志明市
結束自然療癒的一日旅程，專車送您回到胡志明市，為這趟旅程畫下滿足的句點🚌。",1350,26,1,2025/4/14 00:00,2025/7/9 00:00,92,2025/3/28 00:00,NULL,2025/6/20 00:00,NULL,1
19,【軍事歷史＋河畔下午茶】古芝地道＋實彈體驗＋水上巴士輕旅,1,1,3,10,胡志明必玩雙重體驗，一次滿足，古芝地道世界知名的越戰遺址，距離市區約 75 公里，擁有綿延 250 公里的地下通道。輕鬆搭乘水上巴士，彷彿瞬間漫遊法國塞納河或義大利威尼斯，悠閒享受城市河岸風光與下午茶時光，絕對是旅途中別具特色的一站。,"融合歷史探訪與悠閒景致，一日內完成兩種不同風格的旅遊體驗✨。從胡志明市出發，深入越戰歷史的核心——古芝地道，並透過水上巴士欣賞城市水岸風光，最後享受悠閒的下午茶時光☕。

📅 第1天（胡志明市出發）
🕗 07:30｜專車接送前往古芝地道
從市區飯店搭乘空調專車出發，約 1.5 小時車程前往古芝地道，導遊沿途講解地道的歷史背景與戰爭故事🚐。

🕘 09:00｜探訪古芝地道・地底軍事奇蹟
探索這條綿延達 250 公里的地下通道，了解越共軍隊如何在地下生活、藏身與作戰。體驗擠身狹窄地道，感受歷史的真實震撼🔦。

🕙 10:30｜實彈射擊體驗（自選）
有興趣的旅客可加價體驗射擊 AK47 等步槍，在安全設施內感受真槍後座力與聲響🔥（選擇性體驗，需現場報名）。

🕛 12:00｜返回市區・搭乘水上巴士
告別古芝後，乘車返回胡志明市水上巴士碼頭，搭乘現代化的河上交通工具，穿越西貢河，彷彿遊覽塞納河或威尼斯運河⛴️。

🕐 13:30｜河畔咖啡廳享用下午茶
在西貢河畔的咖啡廳停靠片刻，享用風味飲品與甜點。遠離塵囂的午後，伴隨河風與船影，體驗不一樣的胡志明☕🍰。

🕒 15:00｜返回飯店・行程結束
結束兼具知性與愜意的一日遊行程，由專車送返市區住宿點，留下難忘的回憶🚌。",8800,17,1,2025/3/10 00:00,2025/4/13 00:00,437,2025/3/2 00:00,2025/4/13 00:00,2025/2/25 00:00,2025/2/28 00:00,1
20,【奢華雙版本】下龍灣海星六星遊輪｜3天2夜,1,2,1,2,下龍灣海星六星遊輪行程提供3 天 2 ，享受豪華旅遊體驗，給你最獨特的旅行！,"下龍灣，世界自然遺產中的瑰寶，這次您將登上海星六星級豪華遊輪展開 3 天 2 夜的夢幻之旅。由河內出發，行程專為外籍旅客設計，途經奇岩怪石、浮動漁村與秘境海灣，結合舒適住宿與精緻料理，打造頂級郵輪假期🌟。

🛳️ 第1天｜河內 ➤ 下龍灣
🕗 08:00｜飯店接送（河內出發）
於指定時間在河內市區集合，搭乘專車前往下龍灣碼頭，車程約 2.5～3 小時🚌。

🕛 12:00｜登船手續與歡迎午宴
抵達後辦理登船手續，歡迎飲料與簡介安全須知。開航後立即享用船上主廚準備的海鮮午餐，飽覽海景用餐🍤。

🕐 14:30｜驚艷天宮洞探險
遊船停靠天宮洞碼頭，登陸探索這座鐘乳石千姿百態的天然洞穴，是下龍灣最著名的觀光地點之一🪨。

🕓 16:00｜划獨木舟體驗／游泳活動
抵達靜謐水域，旅客可選擇划獨木舟或在潔淨海灣中游泳，享受寧靜與自然的擁抱🚣‍♀️🏊‍♂️。

🕕 18:00｜日落派對＋手作春捲教學
甲板提供小吃與飲品，與旅伴共賞夕陽美景。主廚示範越式春捲製作，親手體驗樂趣🌅🥢。

🕗 19:30｜豪華晚宴與自由活動
享用豐富越式晚餐後，可選擇卡拉 OK、夜釣魷魚或躺在甲板上觀星，享受寧靜的夜晚🌃。

🌄 第2天｜深度巡航與秘境探訪
🕗 06:30｜晨間太極課程與早餐
於甲板體驗太極運動，呼吸清新海風後享用自助式早餐☀️🧘‍♀️。

🕘 08:00｜前往巴島自然保護區探索
搭乘小船登陸探索巴島，進行輕度徒步登高，俯瞰整個下龍灣奇景⛰️。

🕛 12:00｜回船午餐與休息時間
返回遊輪享用午餐後可在房間短暫休息或至露天甲板曬太陽放鬆身心☕。

🕒 15:00｜參觀浮動漁村／珍珠農場
深入下龍灣人文生活面貌，參觀世代生活於水上的漁村與珍珠養殖場，認識當地文化🐚。

🕔 17:30｜黃昏酒會＋海景合影
日落時刻再次於甲板聚會，攝影師提供旅客拍攝合影服務，留下最美回憶📸。

🕗 19:00｜主廚晚宴＋燈光船宴
晚餐升級為主廚精選菜色，並於船內觀賞燈光表演或與新朋友交流🥂。

🌅 第3天｜下龍灣 ➤ 河內
🕗 06:00｜日出欣賞與輕食早餐
早起在甲板欣賞壯麗日出，享用輕食與咖啡🥐🌄。

🕘 08:00｜退房手續與道別合影
整理行李並辦理退房，與船員合照留念👋。

🕙 10:30｜返抵下龍碼頭＋回程河內
搭乘接駁車返回河內，結束充實愉快的三天郵輪行程🚌。",5200,32,3,2025/4/4 00:00,2025/7/14 00:00,363,2025/3/1 00:00,NULL,2025/6/28 00:00,2025/7/1 00:00,1
21,【3天2夜沙壩秘境探險】貓貓村＋涵龍山深度體驗｜河內出發｜9人座巴士,1,2,1,3,走訪貓貓村，探索涵龍山秘境，搭乘 9 人座巴士深入北越高原，感受當地文化與自然之美。,"🚌 第 1 天｜河內出發 → 沙壩探索
07:00 🚐 乘坐 9 人座巴士從河內出發，沿途欣賞壯麗的山景與梯田風光
12:00 🍽️ 抵達沙壩，享用當地特色午餐，補充體力迎接下午探險
14:00 🚶‍♂️ 徒步探索貓貓村，深入少數民族村落，欣賞水車與梯田景色
17:00 🏡 抵達沙壩住宿，入住景觀飯店，稍作休息後自由活動
19:00 🥘 享用晚餐，體驗沙壩的傳統美食
🌄 第 2 天｜涵龍山秘境健行
06:30 🌅 早晨欣賞日出，感受高原清新空氣
08:00 🥞 早餐後出發前往涵龍山，展開深度秘境探險
10:00 ⛰️ 徒步穿越森林，發現隱藏瀑布與迷人風景
12:30 🍛 午餐於山區特色餐廳，品嚐當地料理
14:00 📸 休息並拍照，捕捉沙壩的壯麗景色
17:30 🍲 返回住宿，享受溫暖晚餐
🚙 第 3 天｜返回河內
07:30 🍳 早餐後準備返程
09:00 🚌 乘車返回河內，回顧美好的旅程
14:00 🏙️ 抵達河內，行程結束

【北越夢幻水上之旅】ATHENA 皇家遊輪｜下龍灣2日1夜
⛵ 第 1 天｜河內 → 下龍灣啟航
08:00 🚐 專車接送，從河內出發前往碼頭
12:00 ⚓ 搭乘ATHENA 皇家遊輪，享受迎賓飲品與午餐
14:00 🏝️ 巡遊下龍灣，欣賞壯麗奇石景觀
15:30 🚣‍♀️ 乘小艇探訪鐘乳石洞，近距離欣賞海蝕地貌
17:30 🌅 登高欣賞夕陽，感受海上寧靜美景
19:00 🍽️ 享用豪華海鮮晚宴，品嚐當地漁獲
20:30 🎶 參加夜間娛樂活動，如卡拉 OK、夜釣魷魚
🌊 第 2 天｜下龍灣探索 → 返回河內
06:00 ☀️ 甲板晨曦瑜伽，迎接美好一天
07:30 🍳 早餐後前往珍珠島，漫步白沙海灘
10:00 🚣‍♂️ 乘竹筏遊覽浮村，探索當地漁民生活
11:30 🍽️ 午餐後啟程返回碼頭
14:00 🚐 專車送返河內，行程圓滿結束

我會繼續為其餘三筆行程生成詳細的安排！如果有想調整的地方，請隨時告訴我 😃",2100,47,3,2025/6/18 18:26,2025/9/3 18:26,818,2025/6/16 18:26,NULL,2025/6/15 18:26,2025/6/16 18:26,1
22,【北越夢幻水上之旅】ATHENA 皇家遊輪｜下龍灣2日1夜,1,2,1,2,乘坐 ATHENA 皇家遊輪，展開下龍灣 2 日 1 夜的壯麗之旅，享受奢華設施與無敵海景。,"⛵ 第 1 天｜河內 → 下龍灣啟航
08:00 🚐 專車接送，從河內出發前往碼頭
12:00 ⚓ 搭乘ATHENA 皇家遊輪，享受迎賓飲品與午餐
14:00 🏝️ 巡遊下龍灣，欣賞壯麗奇石景觀
15:30 🚣‍♀️ 乘小艇探訪鐘乳石洞，近距離欣賞海蝕地貌
17:30 🌅 登高欣賞夕陽，感受海上寧靜美景
19:00 🍽️ 享用豪華海鮮晚宴，品嚐當地漁獲
20:30 🎶 參加夜間娛樂活動，如卡拉 OK、夜釣魷魚
🌊 第 2 天｜下龍灣探索 → 返回河內
06:00 ☀️ 甲板晨曦瑜伽，迎接美好一天
07:30 🍳 早餐後前往珍珠島，漫步白沙海灘
10:00 🚣‍♂️ 乘竹筏遊覽浮村，探索當地漁民生活
11:30 🍽️ 午餐後啟程返回碼頭
14:00 🚐 專車送返河內，行程圓滿結束

我會繼續為其餘三筆行程生成詳細的安排！如果有想調整的地方，請隨時告訴我 😃",5600,23,2,2025/6/15 18:26,2025/7/25 18:26,1072,2025/6/13 18:26,NULL,2025/6/11 18:26,2025/6/14 18:26,1
